X,Y,File
27.0,938.7151,-C3_10-100_six.txt
27.01,938.7384,-C3_10-100_six.txt
27.02,938.7617,-C3_10-100_six.txt
27.03,938.78503,-C3_10-100_six.txt
27.04,938.80835,-C3_10-100_six.txt
27.05,938.8316,-C3_10-100_six.txt
27.06,938.85486,-C3_10-100_six.txt
27.07,938.8781,-C3_10-100_six.txt
27.08,938.90137,-C3_10-100_six.txt
27.09,938.9246,-C3_10-100_six.txt
27.1,938.9478,-C3_10-100_six.txt
27.11,938.971,-C3_10-100_six.txt
27.12,938.99414,-C3_10-100_six.txt
27.13,939.01733,-C3_10-100_six.txt
27.14,939.04047,-C3_10-100_six.txt
27.15,939.0636,-C3_10-100_six.txt
27.16,939.08673,-C3_10-100_six.txt
27.17,939.1098,-C3_10-100_six.txt
27.18,939.13293,-C3_10-100_six.txt
27.19,939.156,-C3_10-100_six.txt
27.2,939.1791,-C3_10-100_six.txt
27.21,939.2021,-C3_10-100_six.txt
27.22,939.22516,-C3_10-100_six.txt
27.23,939.24817,-C3_10-100_six.txt
27.24,939.2712,-C3_10-100_six.txt
27.25,939.2942,-C3_10-100_six.txt
27.26,939.31714,-C3_10-100_six.txt
27.27,939.34015,-C3_10-100_six.txt
27.28,939.3631,-C3_10-100_six.txt
27.29,939.386,-C3_10-100_six.txt
27.3,939.40894,-C3_10-100_six.txt
27.31,939.4319,-C3_10-100_six.txt
27.32,939.4548,-C3_10-100_six.txt
27.33,939.47766,-C3_10-100_six.txt
27.34,939.5005,-C3_10-100_six.txt
27.35,939.5234,-C3_10-100_six.txt
27.36,939.5462,-C3_10-100_six.txt
27.37,939.56903,-C3_10-100_six.txt
27.38,939.59186,-C3_10-100_six.txt
27.39,939.6147,-C3_10-100_six.txt
27.4,939.63745,-C3_10-100_six.txt
27.41,939.6602,-C3_10-100_six.txt
27.42,939.683,-C3_10-100_six.txt
27.43,939.70575,-C3_10-100_six.txt
27.44,939.72845,-C3_10-100_six.txt
27.45,939.75116,-C3_10-100_six.txt
27.46,939.7739,-C3_10-100_six.txt
27.47,939.7966,-C3_10-100_six.txt
27.48,939.8193,-C3_10-100_six.txt
27.49,939.8419,-C3_10-100_six.txt
27.5,939.86456,-C3_10-100_six.txt
27.51,939.8872,-C3_10-100_six.txt
27.52,939.90985,-C3_10-100_six.txt
27.53,939.9325,-C3_10-100_six.txt
27.54,939.9551,-C3_10-100_six.txt
27.55,939.97766,-C3_10-100_six.txt
27.56,940.00024,-C3_10-100_six.txt
27.57,940.02277,-C3_10-100_six.txt
27.58,940.04535,-C3_10-100_six.txt
27.59,940.0679,-C3_10-100_six.txt
27.6,940.0904,-C3_10-100_six.txt
27.61,940.11285,-C3_10-100_six.txt
27.62,940.1354,-C3_10-100_six.txt
27.63,940.15784,-C3_10-100_six.txt
27.64,940.1803,-C3_10-100_six.txt
27.65,940.20276,-C3_10-100_six.txt
27.66,940.22516,-C3_10-100_six.txt
27.67,940.2476,-C3_10-100_six.txt
27.68,940.27,-C3_10-100_six.txt
27.69,940.2924,-C3_10-100_six.txt
27.7,940.3148,-C3_10-100_six.txt
27.71,940.33716,-C3_10-100_six.txt
27.72,940.3595,-C3_10-100_six.txt
27.73,940.38184,-C3_10-100_six.txt
27.74,940.4042,-C3_10-100_six.txt
27.75,940.4265,-C3_10-100_six.txt
27.76,940.4488,-C3_10-100_six.txt
27.77,940.47107,-C3_10-100_six.txt
27.78,940.49335,-C3_10-100_six.txt
27.79,940.5156,-C3_10-100_six.txt
27.8,940.5379,-C3_10-100_six.txt
27.81,940.5601,-C3_10-100_six.txt
27.82,940.58234,-C3_10-100_six.txt
27.83,940.60455,-C3_10-100_six.txt
27.84,940.6267,-C3_10-100_six.txt
27.85,940.6489,-C3_10-100_six.txt
27.86,940.6711,-C3_10-100_six.txt
27.87,940.69324,-C3_10-100_six.txt
27.88,940.7154,-C3_10-100_six.txt
27.89,940.7375,-C3_10-100_six.txt
27.9,940.75964,-C3_10-100_six.txt
27.91,940.78174,-C3_10-100_six.txt
27.92,940.80383,-C3_10-100_six.txt
27.93,940.82587,-C3_10-100_six.txt
27.94,940.84796,-C3_10-100_six.txt
27.95,940.87,-C3_10-100_six.txt
27.96,940.892,-C3_10-100_six.txt
27.97,940.91406,-C3_10-100_six.txt
27.98,940.93604,-C3_10-100_six.txt
27.99,940.95807,-C3_10-100_six.txt
28.0,940.98004,-C3_10-100_six.txt
28.01,941.002,-C3_10-100_six.txt
28.02,941.024,-C3_10-100_six.txt
28.03,941.0459,-C3_10-100_six.txt
28.04,941.0678,-C3_10-100_six.txt
28.05,941.0897,-C3_10-100_six.txt
28.06,941.11163,-C3_10-100_six.txt
28.07,941.13354,-C3_10-100_six.txt
28.08,941.1554,-C3_10-100_six.txt
28.09,941.1773,-C3_10-100_six.txt
28.1,941.19916,-C3_10-100_six.txt
28.11,941.22095,-C3_10-100_six.txt
28.12,941.2428,-C3_10-100_six.txt
28.13,941.2646,-C3_10-100_six.txt
28.14,941.2864,-C3_10-100_six.txt
28.15,941.30817,-C3_10-100_six.txt
28.16,941.32996,-C3_10-100_six.txt
28.17,941.3517,-C3_10-100_six.txt
28.18,941.3735,-C3_10-100_six.txt
28.19,941.3952,-C3_10-100_six.txt
28.2,941.41693,-C3_10-100_six.txt
28.21,941.4386,-C3_10-100_six.txt
28.22,941.4603,-C3_10-100_six.txt
28.23,941.482,-C3_10-100_six.txt
28.24,941.50366,-C3_10-100_six.txt
28.25,941.52527,-C3_10-100_six.txt
28.26,941.54694,-C3_10-100_six.txt
28.27,941.56854,-C3_10-100_six.txt
28.28,941.5902,-C3_10-100_six.txt
28.29,941.61176,-C3_10-100_six.txt
28.3,941.63336,-C3_10-100_six.txt
28.31,941.65497,-C3_10-100_six.txt
28.32,941.6765,-C3_10-100_six.txt
28.33,941.69806,-C3_10-100_six.txt
28.34,941.7196,-C3_10-100_six.txt
28.35,941.7411,-C3_10-100_six.txt
28.36,941.76263,-C3_10-100_six.txt
28.37,941.7841,-C3_10-100_six.txt
28.38,941.8056,-C3_10-100_six.txt
28.39,941.8271,-C3_10-100_six.txt
28.4,941.8485,-C3_10-100_six.txt
28.41,941.87,-C3_10-100_six.txt
28.42,941.8914,-C3_10-100_six.txt
28.43,941.91284,-C3_10-100_six.txt
28.44,941.93427,-C3_10-100_six.txt
28.45,941.9556,-C3_10-100_six.txt
28.46,941.977,-C3_10-100_six.txt
28.47,941.99835,-C3_10-100_six.txt
28.48,942.0197,-C3_10-100_six.txt
28.49,942.0411,-C3_10-100_six.txt
28.5,942.0624,-C3_10-100_six.txt
28.51,942.08374,-C3_10-100_six.txt
28.52,942.10504,-C3_10-100_six.txt
28.53,942.1263,-C3_10-100_six.txt
28.54,942.1476,-C3_10-100_six.txt
28.55,942.1688,-C3_10-100_six.txt
28.56,942.1901,-C3_10-100_six.txt
28.57,942.21136,-C3_10-100_six.txt
28.58,942.23254,-C3_10-100_six.txt
28.59,942.2538,-C3_10-100_six.txt
28.6,942.27496,-C3_10-100_six.txt
28.61,942.29614,-C3_10-100_six.txt
28.62,942.3173,-C3_10-100_six.txt
28.63,942.3385,-C3_10-100_six.txt
28.64,942.3597,-C3_10-100_six.txt
28.65,942.3808,-C3_10-100_six.txt
28.66,942.4019,-C3_10-100_six.txt
28.67,942.42303,-C3_10-100_six.txt
28.68,942.44415,-C3_10-100_six.txt
28.69,942.4652,-C3_10-100_six.txt
28.7,942.48627,-C3_10-100_six.txt
28.71,942.5073,-C3_10-100_six.txt
28.72,942.5284,-C3_10-100_six.txt
28.73,942.54944,-C3_10-100_six.txt
28.74,942.57043,-C3_10-100_six.txt
28.75,942.59143,-C3_10-100_six.txt
28.76,942.6124,-C3_10-100_six.txt
28.77,942.6334,-C3_10-100_six.txt
28.78,942.6544,-C3_10-100_six.txt
28.79,942.67535,-C3_10-100_six.txt
28.8,942.6963,-C3_10-100_six.txt
28.81,942.7172,-C3_10-100_six.txt
28.82,942.73816,-C3_10-100_six.txt
28.83,942.7591,-C3_10-100_six.txt
28.84,942.77997,-C3_10-100_six.txt
28.85,942.80084,-C3_10-100_six.txt
28.86,942.8217,-C3_10-100_six.txt
28.87,942.8426,-C3_10-100_six.txt
28.88,942.8634,-C3_10-100_six.txt
28.89,942.8843,-C3_10-100_six.txt
28.9,942.9051,-C3_10-100_six.txt
28.91,942.9259,-C3_10-100_six.txt
28.92,942.94666,-C3_10-100_six.txt
28.93,942.96747,-C3_10-100_six.txt
28.94,942.9882,-C3_10-100_six.txt
28.95,943.009,-C3_10-100_six.txt
28.96,943.0297,-C3_10-100_six.txt
28.97,943.0505,-C3_10-100_six.txt
28.98,943.07117,-C3_10-100_six.txt
28.99,943.09186,-C3_10-100_six.txt
29.0,943.11255,-C3_10-100_six.txt
29.01,943.13324,-C3_10-100_six.txt
29.02,943.15393,-C3_10-100_six.txt
29.03,943.17456,-C3_10-100_six.txt
29.04,943.19525,-C3_10-100_six.txt
29.05,943.2159,-C3_10-100_six.txt
29.06,943.23645,-C3_10-100_six.txt
29.07,943.2571,-C3_10-100_six.txt
29.08,943.27765,-C3_10-100_six.txt
29.09,943.2983,-C3_10-100_six.txt
29.1,943.31885,-C3_10-100_six.txt
29.11,943.33936,-C3_10-100_six.txt
29.12,943.3599,-C3_10-100_six.txt
29.13,943.38043,-C3_10-100_six.txt
29.14,943.401,-C3_10-100_six.txt
29.15,943.4215,-C3_10-100_six.txt
29.16,943.44196,-C3_10-100_six.txt
29.17,943.46246,-C3_10-100_six.txt
29.18,943.4829,-C3_10-100_six.txt
29.19,943.50336,-C3_10-100_six.txt
29.2,943.5238,-C3_10-100_six.txt
29.21,943.54425,-C3_10-100_six.txt
29.22,943.5647,-C3_10-100_six.txt
29.23,943.5851,-C3_10-100_six.txt
29.24,943.60547,-C3_10-100_six.txt
29.25,943.62585,-C3_10-100_six.txt
29.26,943.64624,-C3_10-100_six.txt
29.27,943.66656,-C3_10-100_six.txt
29.28,943.68695,-C3_10-100_six.txt
29.29,943.7073,-C3_10-100_six.txt
29.3,943.7276,-C3_10-100_six.txt
29.31,943.7479,-C3_10-100_six.txt
29.32,943.7682,-C3_10-100_six.txt
29.33,943.7885,-C3_10-100_six.txt
29.34,943.8088,-C3_10-100_six.txt
29.35,943.82904,-C3_10-100_six.txt
29.36,943.84924,-C3_10-100_six.txt
29.37,943.8695,-C3_10-100_six.txt
29.38,943.8897,-C3_10-100_six.txt
29.39,943.9099,-C3_10-100_six.txt
29.4,943.9301,-C3_10-100_six.txt
29.41,943.9503,-C3_10-100_six.txt
29.42,943.97046,-C3_10-100_six.txt
29.43,943.99066,-C3_10-100_six.txt
29.44,944.0108,-C3_10-100_six.txt
29.45,944.03094,-C3_10-100_six.txt
29.46,944.0511,-C3_10-100_six.txt
29.47,944.07117,-C3_10-100_six.txt
29.48,944.09125,-C3_10-100_six.txt
29.49,944.1114,-C3_10-100_six.txt
29.5,944.1314,-C3_10-100_six.txt
29.51,944.1515,-C3_10-100_six.txt
29.52,944.1716,-C3_10-100_six.txt
29.53,944.1916,-C3_10-100_six.txt
29.54,944.2116,-C3_10-100_six.txt
29.55,944.2316,-C3_10-100_six.txt
29.56,944.25165,-C3_10-100_six.txt
29.57,944.2716,-C3_10-100_six.txt
29.58,944.2916,-C3_10-100_six.txt
29.59,944.3116,-C3_10-100_six.txt
29.6,944.33154,-C3_10-100_six.txt
29.61,944.35144,-C3_10-100_six.txt
29.62,944.3714,-C3_10-100_six.txt
29.63,944.3913,-C3_10-100_six.txt
29.64,944.4112,-C3_10-100_six.txt
29.65,944.4311,-C3_10-100_six.txt
29.66,944.451,-C3_10-100_six.txt
29.67,944.4709,-C3_10-100_six.txt
29.68,944.4907,-C3_10-100_six.txt
29.69,944.51056,-C3_10-100_six.txt
29.7,944.5304,-C3_10-100_six.txt
29.71,944.55023,-C3_10-100_six.txt
29.72,944.57,-C3_10-100_six.txt
29.73,944.58984,-C3_10-100_six.txt
29.74,944.6096,-C3_10-100_six.txt
29.75,944.6294,-C3_10-100_six.txt
29.76,944.6492,-C3_10-100_six.txt
29.77,944.6689,-C3_10-100_six.txt
29.78,944.68866,-C3_10-100_six.txt
29.79,944.7084,-C3_10-100_six.txt
29.8,944.7281,-C3_10-100_six.txt
29.81,944.7478,-C3_10-100_six.txt
29.82,944.76746,-C3_10-100_six.txt
29.83,944.7872,-C3_10-100_six.txt
29.84,944.8068,-C3_10-100_six.txt
29.85,944.8265,-C3_10-100_six.txt
29.86,944.8461,-C3_10-100_six.txt
29.87,944.8657,-C3_10-100_six.txt
29.88,944.8854,-C3_10-100_six.txt
29.89,944.90497,-C3_10-100_six.txt
29.9,944.92456,-C3_10-100_six.txt
29.91,944.94415,-C3_10-100_six.txt
29.92,944.9637,-C3_10-100_six.txt
29.93,944.9833,-C3_10-100_six.txt
29.94,945.0028,-C3_10-100_six.txt
29.95,945.02234,-C3_10-100_six.txt
29.96,945.0419,-C3_10-100_six.txt
29.97,945.0614,-C3_10-100_six.txt
29.98,945.0809,-C3_10-100_six.txt
29.99,945.10034,-C3_10-100_six.txt
30.0,945.1198,-C3_10-100_six.txt
30.01,945.1393,-C3_10-100_six.txt
30.02,945.15875,-C3_10-100_six.txt
30.03,945.1782,-C3_10-100_six.txt
30.04,945.19763,-C3_10-100_six.txt
30.05,945.21704,-C3_10-100_six.txt
30.06,945.23645,-C3_10-100_six.txt
30.07,945.25586,-C3_10-100_six.txt
30.08,945.2752,-C3_10-100_six.txt
30.09,945.29456,-C3_10-100_six.txt
30.1,945.31396,-C3_10-100_six.txt
30.11,945.3333,-C3_10-100_six.txt
30.12,945.3526,-C3_10-100_six.txt
30.13,945.37195,-C3_10-100_six.txt
30.14,945.39124,-C3_10-100_six.txt
30.15,945.4105,-C3_10-100_six.txt
30.16,945.4298,-C3_10-100_six.txt
30.17,945.4491,-C3_10-100_six.txt
30.18,945.4684,-C3_10-100_six.txt
30.19,945.4876,-C3_10-100_six.txt
30.2,945.50684,-C3_10-100_six.txt
30.21,945.52606,-C3_10-100_six.txt
30.22,945.5453,-C3_10-100_six.txt
30.23,945.5645,-C3_10-100_six.txt
30.24,945.5837,-C3_10-100_six.txt
30.25,945.6029,-C3_10-100_six.txt
30.26,945.6221,-C3_10-100_six.txt
30.27,945.64124,-C3_10-100_six.txt
30.28,945.66034,-C3_10-100_six.txt
30.29,945.6795,-C3_10-100_six.txt
30.3,945.6986,-C3_10-100_six.txt
30.31,945.7177,-C3_10-100_six.txt
30.32,945.7368,-C3_10-100_six.txt
30.33,945.7559,-C3_10-100_six.txt
30.34,945.77496,-C3_10-100_six.txt
30.35,945.79407,-C3_10-100_six.txt
30.36,945.8131,-C3_10-100_six.txt
30.37,945.83215,-C3_10-100_six.txt
30.38,945.8512,-C3_10-100_six.txt
30.39,945.8702,-C3_10-100_six.txt
30.4,945.8892,-C3_10-100_six.txt
30.41,945.9082,-C3_10-100_six.txt
30.42,945.9272,-C3_10-100_six.txt
30.43,945.94617,-C3_10-100_six.txt
30.44,945.9651,-C3_10-100_six.txt
30.45,945.9841,-C3_10-100_six.txt
30.46,946.003,-C3_10-100_six.txt
30.47,946.0219,-C3_10-100_six.txt
30.48,946.04083,-C3_10-100_six.txt
30.49,946.05975,-C3_10-100_six.txt
30.5,946.0786,-C3_10-100_six.txt
30.51,946.0975,-C3_10-100_six.txt
30.52,946.1164,-C3_10-100_six.txt
30.53,946.13525,-C3_10-100_six.txt
30.54,946.15405,-C3_10-100_six.txt
30.55,946.1729,-C3_10-100_six.txt
30.56,946.1917,-C3_10-100_six.txt
30.57,946.2105,-C3_10-100_six.txt
30.58,946.2293,-C3_10-100_six.txt
30.59,946.2481,-C3_10-100_six.txt
30.6,946.2669,-C3_10-100_six.txt
30.61,946.28564,-C3_10-100_six.txt
30.62,946.30444,-C3_10-100_six.txt
30.63,946.3232,-C3_10-100_six.txt
30.64,946.34186,-C3_10-100_six.txt
30.65,946.3606,-C3_10-100_six.txt
30.66,946.37933,-C3_10-100_six.txt
30.67,946.398,-C3_10-100_six.txt
30.68,946.4167,-C3_10-100_six.txt
30.69,946.43536,-C3_10-100_six.txt
30.7,946.45404,-C3_10-100_six.txt
30.71,946.47266,-C3_10-100_six.txt
30.72,946.49133,-C3_10-100_six.txt
30.73,946.50995,-C3_10-100_six.txt
30.74,946.52856,-C3_10-100_six.txt
30.75,946.5472,-C3_10-100_six.txt
30.76,946.56573,-C3_10-100_six.txt
30.77,946.58435,-C3_10-100_six.txt
30.78,946.6029,-C3_10-100_six.txt
30.79,946.62146,-C3_10-100_six.txt
30.8,946.64,-C3_10-100_six.txt
30.81,946.65857,-C3_10-100_six.txt
30.82,946.67706,-C3_10-100_six.txt
30.83,946.6956,-C3_10-100_six.txt
30.84,946.7141,-C3_10-100_six.txt
30.85,946.7326,-C3_10-100_six.txt
30.86,946.75104,-C3_10-100_six.txt
30.87,946.76953,-C3_10-100_six.txt
30.88,946.78796,-C3_10-100_six.txt
30.89,946.80646,-C3_10-100_six.txt
30.9,946.8249,-C3_10-100_six.txt
30.91,946.84326,-C3_10-100_six.txt
30.92,946.8617,-C3_10-100_six.txt
30.93,946.8801,-C3_10-100_six.txt
30.94,946.8985,-C3_10-100_six.txt
30.95,946.9169,-C3_10-100_six.txt
30.96,946.93524,-C3_10-100_six.txt
30.97,946.9536,-C3_10-100_six.txt
30.98,946.9719,-C3_10-100_six.txt
30.99,946.9903,-C3_10-100_six.txt
31.0,947.0086,-C3_10-100_six.txt
31.01,947.0269,-C3_10-100_six.txt
31.02,947.0452,-C3_10-100_six.txt
31.03,947.0635,-C3_10-100_six.txt
31.04,947.0818,-C3_10-100_six.txt
31.05,947.10004,-C3_10-100_six.txt
31.06,947.1183,-C3_10-100_six.txt
31.07,947.13654,-C3_10-100_six.txt
31.08,947.1548,-C3_10-100_six.txt
31.09,947.173,-C3_10-100_six.txt
31.1,947.1912,-C3_10-100_six.txt
31.11,947.2094,-C3_10-100_six.txt
31.12,947.2276,-C3_10-100_six.txt
31.13,947.2458,-C3_10-100_six.txt
31.14,947.2639,-C3_10-100_six.txt
31.15,947.2821,-C3_10-100_six.txt
31.16,947.30023,-C3_10-100_six.txt
31.17,947.31836,-C3_10-100_six.txt
31.18,947.3365,-C3_10-100_six.txt
31.19,947.3546,-C3_10-100_six.txt
31.2,947.3727,-C3_10-100_six.txt
31.21,947.3908,-C3_10-100_six.txt
31.22,947.4089,-C3_10-100_six.txt
31.23,947.42694,-C3_10-100_six.txt
31.24,947.44495,-C3_10-100_six.txt
31.25,947.463,-C3_10-100_six.txt
31.26,947.4811,-C3_10-100_six.txt
31.27,947.4991,-C3_10-100_six.txt
31.28,947.5171,-C3_10-100_six.txt
31.29,947.5351,-C3_10-100_six.txt
31.3,947.5531,-C3_10-100_six.txt
31.31,947.57104,-C3_10-100_six.txt
31.32,947.589,-C3_10-100_six.txt
31.33,947.607,-C3_10-100_six.txt
31.34,947.62494,-C3_10-100_six.txt
31.35,947.6428,-C3_10-100_six.txt
31.36,947.66077,-C3_10-100_six.txt
31.37,947.6787,-C3_10-100_six.txt
31.38,947.6966,-C3_10-100_six.txt
31.39,947.7145,-C3_10-100_six.txt
31.4,947.73236,-C3_10-100_six.txt
31.41,947.75024,-C3_10-100_six.txt
31.42,947.76807,-C3_10-100_six.txt
31.43,947.78595,-C3_10-100_six.txt
31.44,947.8038,-C3_10-100_six.txt
31.45,947.8216,-C3_10-100_six.txt
31.46,947.8394,-C3_10-100_six.txt
31.47,947.8572,-C3_10-100_six.txt
31.48,947.875,-C3_10-100_six.txt
31.49,947.89276,-C3_10-100_six.txt
31.5,947.9105,-C3_10-100_six.txt
31.51,947.9283,-C3_10-100_six.txt
31.52,947.94604,-C3_10-100_six.txt
31.53,947.96375,-C3_10-100_six.txt
31.54,947.9815,-C3_10-100_six.txt
31.55,947.9992,-C3_10-100_six.txt
31.56,948.0169,-C3_10-100_six.txt
31.57,948.0346,-C3_10-100_six.txt
31.58,948.0523,-C3_10-100_six.txt
31.59,948.06995,-C3_10-100_six.txt
31.6,948.08765,-C3_10-100_six.txt
31.61,948.1053,-C3_10-100_six.txt
31.62,948.1229,-C3_10-100_six.txt
31.63,948.14056,-C3_10-100_six.txt
31.64,948.15814,-C3_10-100_six.txt
31.65,948.1758,-C3_10-100_six.txt
31.66,948.19336,-C3_10-100_six.txt
31.67,948.21094,-C3_10-100_six.txt
31.68,948.2285,-C3_10-100_six.txt
31.69,948.2461,-C3_10-100_six.txt
31.7,948.2637,-C3_10-100_six.txt
31.71,948.2812,-C3_10-100_six.txt
31.72,948.29877,-C3_10-100_six.txt
31.73,948.3163,-C3_10-100_six.txt
31.74,948.3338,-C3_10-100_six.txt
31.75,948.35126,-C3_10-100_six.txt
31.76,948.3688,-C3_10-100_six.txt
31.77,948.3863,-C3_10-100_six.txt
31.78,948.40375,-C3_10-100_six.txt
31.79,948.4212,-C3_10-100_six.txt
31.8,948.43866,-C3_10-100_six.txt
31.81,948.4561,-C3_10-100_six.txt
31.82,948.4735,-C3_10-100_six.txt
31.83,948.4909,-C3_10-100_six.txt
31.84,948.50836,-C3_10-100_six.txt
31.85,948.52576,-C3_10-100_six.txt
31.86,948.54315,-C3_10-100_six.txt
31.87,948.5605,-C3_10-100_six.txt
31.88,948.5779,-C3_10-100_six.txt
31.89,948.5952,-C3_10-100_six.txt
31.9,948.61255,-C3_10-100_six.txt
31.91,948.6299,-C3_10-100_six.txt
31.92,948.6472,-C3_10-100_six.txt
31.93,948.66455,-C3_10-100_six.txt
31.94,948.6818,-C3_10-100_six.txt
31.95,948.69916,-C3_10-100_six.txt
31.96,948.71643,-C3_10-100_six.txt
31.97,948.7337,-C3_10-100_six.txt
31.98,948.7509,-C3_10-100_six.txt
31.99,948.7682,-C3_10-100_six.txt
32.0,948.7854,-C3_10-100_six.txt
32.01,948.8027,-C3_10-100_six.txt
32.02,948.8199,-C3_10-100_six.txt
32.03,948.8371,-C3_10-100_six.txt
32.04,948.85425,-C3_10-100_six.txt
32.05,948.87146,-C3_10-100_six.txt
32.06,948.8886,-C3_10-100_six.txt
32.07,948.9058,-C3_10-100_six.txt
32.08,948.923,-C3_10-100_six.txt
32.09,948.9401,-C3_10-100_six.txt
32.1,948.9572,-C3_10-100_six.txt
32.11,948.97437,-C3_10-100_six.txt
32.12,948.99146,-C3_10-100_six.txt
32.13,949.0086,-C3_10-100_six.txt
32.14,949.0257,-C3_10-100_six.txt
32.15,949.0427,-C3_10-100_six.txt
32.16,949.0598,-C3_10-100_six.txt
32.17,949.0769,-C3_10-100_six.txt
32.18,949.09393,-C3_10-100_six.txt
32.19,949.11096,-C3_10-100_six.txt
32.2,949.128,-C3_10-100_six.txt
32.21,949.145,-C3_10-100_six.txt
32.22,949.16205,-C3_10-100_six.txt
32.23,949.179,-C3_10-100_six.txt
32.24,949.19604,-C3_10-100_six.txt
32.25,949.213,-C3_10-100_six.txt
32.26,949.23,-C3_10-100_six.txt
32.27,949.24695,-C3_10-100_six.txt
32.28,949.26385,-C3_10-100_six.txt
32.29,949.2808,-C3_10-100_six.txt
32.3,949.2977,-C3_10-100_six.txt
32.31,949.31464,-C3_10-100_six.txt
32.32,949.33154,-C3_10-100_six.txt
32.33,949.34845,-C3_10-100_six.txt
32.34,949.36536,-C3_10-100_six.txt
32.35,949.3822,-C3_10-100_six.txt
32.36,949.39905,-C3_10-100_six.txt
32.37,949.41595,-C3_10-100_six.txt
32.38,949.43274,-C3_10-100_six.txt
32.39,949.4496,-C3_10-100_six.txt
32.4,949.46643,-C3_10-100_six.txt
32.41,949.4832,-C3_10-100_six.txt
32.42,949.50006,-C3_10-100_six.txt
32.43,949.51685,-C3_10-100_six.txt
32.44,949.5336,-C3_10-100_six.txt
32.45,949.5504,-C3_10-100_six.txt
32.46,949.56714,-C3_10-100_six.txt
32.47,949.5839,-C3_10-100_six.txt
32.48,949.60065,-C3_10-100_six.txt
32.49,949.6174,-C3_10-100_six.txt
32.5,949.6341,-C3_10-100_six.txt
32.51,949.6508,-C3_10-100_six.txt
32.52,949.6675,-C3_10-100_six.txt
32.53,949.6842,-C3_10-100_six.txt
32.54,949.70087,-C3_10-100_six.txt
32.55,949.7175,-C3_10-100_six.txt
32.56,949.7342,-C3_10-100_six.txt
32.57,949.75085,-C3_10-100_six.txt
32.58,949.7675,-C3_10-100_six.txt
32.59,949.7841,-C3_10-100_six.txt
32.6,949.8007,-C3_10-100_six.txt
32.61,949.8174,-C3_10-100_six.txt
32.62,949.834,-C3_10-100_six.txt
32.63,949.8505,-C3_10-100_six.txt
32.64,949.8671,-C3_10-100_six.txt
32.65,949.88367,-C3_10-100_six.txt
32.66,949.90027,-C3_10-100_six.txt
32.67,949.9168,-C3_10-100_six.txt
32.68,949.93335,-C3_10-100_six.txt
32.69,949.9499,-C3_10-100_six.txt
32.7,949.9664,-C3_10-100_six.txt
32.71,949.9829,-C3_10-100_six.txt
32.72,949.9994,-C3_10-100_six.txt
32.73,950.01587,-C3_10-100_six.txt
32.74,950.03235,-C3_10-100_six.txt
32.75,950.0488,-C3_10-100_six.txt
32.76,950.0653,-C3_10-100_six.txt
32.77,950.0817,-C3_10-100_six.txt
32.78,950.09814,-C3_10-100_six.txt
32.79,950.1146,-C3_10-100_six.txt
32.8,950.13104,-C3_10-100_six.txt
32.81,950.1474,-C3_10-100_six.txt
32.82,950.1638,-C3_10-100_six.txt
32.83,950.1802,-C3_10-100_six.txt
32.84,950.1966,-C3_10-100_six.txt
32.85,950.21295,-C3_10-100_six.txt
32.86,950.2293,-C3_10-100_six.txt
32.87,950.24567,-C3_10-100_six.txt
32.88,950.262,-C3_10-100_six.txt
32.89,950.2783,-C3_10-100_six.txt
32.9,950.2946,-C3_10-100_six.txt
32.91,950.311,-C3_10-100_six.txt
32.92,950.3273,-C3_10-100_six.txt
32.93,950.3435,-C3_10-100_six.txt
32.94,950.3598,-C3_10-100_six.txt
32.95,950.3761,-C3_10-100_six.txt
32.96,950.39233,-C3_10-100_six.txt
32.97,950.40857,-C3_10-100_six.txt
32.98,950.4248,-C3_10-100_six.txt
32.99,950.44104,-C3_10-100_six.txt
33.0,950.4573,-C3_10-100_six.txt
33.01,950.4735,-C3_10-100_six.txt
33.02,950.4897,-C3_10-100_six.txt
33.03,950.50586,-C3_10-100_six.txt
33.04,950.52203,-C3_10-100_six.txt
33.05,950.5382,-C3_10-100_six.txt
33.06,950.5544,-C3_10-100_six.txt
33.07,950.57056,-C3_10-100_six.txt
33.08,950.5867,-C3_10-100_six.txt
33.09,950.6028,-C3_10-100_six.txt
33.1,950.6189,-C3_10-100_six.txt
33.11,950.635,-C3_10-100_six.txt
33.12,950.6511,-C3_10-100_six.txt
33.13,950.66724,-C3_10-100_six.txt
33.14,950.6833,-C3_10-100_six.txt
33.15,950.6994,-C3_10-100_six.txt
33.16,950.71545,-C3_10-100_six.txt
33.17,950.7315,-C3_10-100_six.txt
33.18,950.74756,-C3_10-100_six.txt
33.19,950.76355,-C3_10-100_six.txt
33.2,950.7796,-C3_10-100_six.txt
33.21,950.7956,-C3_10-100_six.txt
33.22,950.8116,-C3_10-100_six.txt
33.23,950.8276,-C3_10-100_six.txt
33.24,950.84357,-C3_10-100_six.txt
33.25,950.85956,-C3_10-100_six.txt
33.26,950.8755,-C3_10-100_six.txt
33.27,950.8915,-C3_10-100_six.txt
33.28,950.9074,-C3_10-100_six.txt
33.29,950.92334,-C3_10-100_six.txt
33.3,950.9393,-C3_10-100_six.txt
33.31,950.9552,-C3_10-100_six.txt
33.32,950.97107,-C3_10-100_six.txt
33.33,950.987,-C3_10-100_six.txt
33.34,951.00287,-C3_10-100_six.txt
33.35,951.01874,-C3_10-100_six.txt
33.36,951.0346,-C3_10-100_six.txt
