Sb131	0.016507	6.60274e-4
Sb132	0.013035	7.82087e-4
Sb132m	0.008628	5.1766e-4
Sb133	0.022565	0.001354
Sb134	0.003582	0.002293
Sb134m	0.003582	0.002293
Sb135	0.001451	1.16109e-4
Sb136	1.14892e-4	7.35308e-5
Sb137	7.43307e-4	4.75717e-4
Sb138	3.91972e-7	2.50862e-7
Sb139	1.39986e-8	8.95913e-9
Sb140	1.43888e-9	9.20883e-10
Sb141	3.7504e-12	2.40026e-12
Sb142	1.76106e-13	1.12708e-13
Te115	0	0
Te117	0	0
Te118	0	0
Te119	0	0
Te120	0	0
Te121	0	0
Te121m	0	0
Te122	6.09957e-13	3.90372e-13
Te123	5.13964e-12	3.28937e-12
Te123m	1.71988e-11	1.10072e-11
Te124	3.41976e-9	2.18865e-9
Te125	6.87951e-14	4.40289e-14
Te125m	2.29984e-13	1.4719e-13
Te126	8.24942e-12	5.27963e-12
Te127	9.9193e-11	6.34835e-11
Te127m	2.42983e-10	1.55509e-10
Te128	1.71988e-6	5.50361e-7
Te129	5.7296e-8	3.66694e-8
Te129m	1.3999e-7	8.95937e-8
Te130	5.78719e-4	9.25951e-5
Te131	9.69901e-4	1.06689e-4
Te131m	0.002333	1.86664e-4
Te132	0.015308	9.18503e-4
Te133	0.011481	6.88881e-4
Te133m	0.029861	0.001792
Te134	0.062155	0.002486
Te135	0.032162	0.00193
Te136	0.013173	0.001054
Te137	0.003924	3.13909e-4
Te138	6.61823e-4	4.23567e-4
Te139	6.66353e-5	4.26466e-5
Te140	1.69117e-4	1.08235e-4
Te141	3.24075e-7	2.07408e-7
Te142	2.06984e-8	1.3247e-8
Te143	4.88094e-12	3.1238e-12
Te144	5.57665e-13	3.56906e-13
I121	0	0
I123	0	0
I125	0	0
I126	1.69988e-12	1.08792e-12
I127	0	0
I128	1.03993e-8	6.65553e-9
I129	0	0
I130	1.54989e-6	9.919301e-7
I130m	6.65953e-7	4.2621e-7
I131	3.91572e-5	4.3073e-6
I132	9.13085e-5	5.84375e-5
I132m	9.13085e-5	5.84375e-5
I133	8.25122e-4	5.28078e-4
I133m	8.25122e-4	5.28078e-4
I134	0.005002	3.00142e-4
I134m	0.003642	0.002331
I135	0.029274	8.19663e-4
I136	0.013194	0.001055
I136m	0.012512	7.50752e-4
I137	0.026224	0.001049
I138	0.014241	3.98753e-4
I139	0.007714	6.17144e-4
I140	0.001367	3.14523e-4
I141	4.06807e-4	9.35656e-5
I142	5.85659e-5	3.74822e-5
I143	1.85895e-7	1.18973e-7
I144	1.56151e-8	9.99365e-9
I145	8.28533e-12	5.30261e-12
I146	9.01799e-13	5.77152e-13
I147	2.06341e-13	1.32058e-13
Xe124	0	0
Xe125	0	0
Xe125m	0	0
Xe126	0	0
Xe127	0	0
Xe127m	0	0
Xe128	8.32941e-13	2.66541e-13
Xe129	0	0
Xe129m	0	0
Xe130	1.96986e-10	6.30355e-11
Xe131	1.4199e-9	9.08736e-10
Xe131m	3.47975e-9	2.22704e-9
Xe132	4.2197e-7	2.70061e-7
Xe133	6.65953e-6	3.99572e-7
Xe133m	1.88587e-5	1.20695e-5
Xe134	1.05483e-4	6.75088e-5
Xe134m	2.46123e-4	1.57518e-4
Xe135	7.85125e-4	4.71075e-5
Xe135m	0.001781	1.06873e-4
Xe136	0.021924	0.009866
Xe137	0.031942	8.94376e-4
Xe138	0.048141	0.001348
Xe139	0.043233	8.64656e-4
Xe140	0.035058	9.81612e-4
Xe141	0.012191	3.4136e-4
Xe142	0.004342	2.60504e-4
Xe143	2.64718e-4	1.6942e-4
Xe143m	2.64718e-4	1.6942e-4
Xe144	6.04901e-5	3.87137e-5
Xe145	7.15941e-7	4.58202e-7
Xe146	1.05992e-7	6.78346e-8
Xe147	1.78301e-8	1.14113e-8
Xe148	1.09992e-11	7.0395e-12
Xe149	9.51933e-14	6.09237e-14
Xe150	0	0
Cs127	0	0
Cs129	0	0
Cs131	2.53982e-14	1.62549e-14
Cs132	7.37948e-10	4.72287e-10
Cs133	7.91944e-9	2.53422e-9
Cs134	3.85473e-8	2.46703e-8
Cs134m	3.85473e-8	2.46703e-8
Cs135	2.45483e-6	1.57109e-6
Cs135m	2.45483e-6	1.57109e-6
Cs136	2.7688e-5	1.77203e-5
Cs136m	2.7688e-5	1.77203e-5
Cs137	5.99988e-4	6.59986e-5
Cs138	0.002432	2.67514e-4
Cs138m	0.002234	2.45712e-4
Cs139	0.013059	5.22345e-4
Cs140	0.020699	5.79568e-4
Cs141	0.029151	5.83025e-4
Cs142	0.022781	6.37875e-4
Cs143	0.01403	5.61179e-4
Cs144	0.004177	2.50609e-4
Cs145	7.56187e-4	6.04949e-5
Cs146	7.64046e-5	8.40451e-6
Cs147	2.23819e-5	1.43244e-5
Cs148	1.30991e-7	8.38341e-8
Cs149	3.62552e-9	2.32034e-9
Cs150	1.98986e-11	1.27351e-11
Cs151	9.46903e-14	6.06018e-14
Cs152	1.26762e-15	8.11279e-16
Ba129	0	0
Ba131	0	0
Ba132	0	0
Ba133	1.03993e-14	6.65553e-15
Ba134	5.25963e-12	3.36616e-12
Ba135	3.81973e-10	2.44463e-10
Ba135m	3.81973e-10	2.44463e-10
Ba136	2.36483e-8	1.51349e-8
Ba136m	2.36483e-8	1.51349e-8
Ba137	5.42962e-7	3.47495e-7
Ba137m	1.32991e-6	8.5114e-7
Ba138	4.11571e-5	2.63405e-5
Ba139	6.87681e-4	3.09457e-4
Ba140	0.004884	0.001123
Ba141	0.016595	0.001825
Ba142	0.030142	0.001809
Ba143	0.041004	0.00164
Ba144	0.039748	0.001113
Ba145	0.018662	0.00112
Ba146	0.009138	3.65531e-4
Ba147	0.002436	3.8982e-4
Ba148	2.21844e-4	1.4198e-4
Ba149	1.03256e-5	6.60841e-6
Ba150	5.01965e-7	3.21257e-7
Ba151	8.18226e-9	5.23665e-9
Ba152	1.48988e-10	9.53524e-11
Ba153	3.72805e-13	2.38595e-13
Ba154	0	0
La133	0	0
La135	0	0
La137	6.92951e-11	4.43489e-11
La138	3.17978e-7	2.03506e-7
La139	2.26984e-7	1.4527e-7
La140	5.21563e-5	3.338e-5
La141	1.84907e-4	2.95851e-5
La142	9.65172e-4	3.08855e-4
La143	0.003795	0.002429
La144	0.010697	6.41847e-4
La145	0.01915	0.001532
La146	0.007449	0.004768
La146m	0.007449	0.004768
La147	0.006433	7.07591e-4
La148	0.003363	0.002152
La149	7.98754e-4	5.11202e-4
La150	1.04223e-4	6.67025e-5
La151	1.02711e-5	6.5735e-6
La152	4.52968e-7	2.899e-7
La153	1.41986e-8	9.08712e-9
La154	1.4599e-10	9.34334e-11
La155	2.95078e-13	1.8885e-13
La156	4.87482e-15	3.11989e-15
La157	5.3114e-17	3.3993e-17
Ce135	0	0
Ce137	0	0
Ce138	4.74966e-12	3.03979e-12
Ce139	2.8698e-12	1.83667e-12
Ce139m	7.0295e-12	4.49888e-12
Ce140	1.14992e-9	7.35948e-10
Ce141	4.98965e-8	3.19337e-8
Ce142	1.75988e-6	1.12632e-6
Ce143	3.13348e-4	3.44683e-5
Ce144	3.45456e-4	2.21092e-4
Ce145	8.5438e-4	5.46803e-4
Ce146	0.005829	6.41225e-4
Ce147	0.00998	0.001098
Ce148	0.012355	0.002842
Ce149	0.006979	0.001117
Ce150	0.003918	0.002507
Ce151	9.9025e-4	6.3376e-4
Ce152	2.05365e-4	1.31434e-4
Ce153	1.70488e-5	1.09112e-5
Ce154	9.11936e-7	5.83639e-7
Ce155	2.54979e-8	1.63187e-8
Ce156	5.72955e-10	3.66691e-10
Ce157	4.58962e-12	2.93736e-12
Ce158	3.86973e-14	2.47662e-14
Ce159	1.28119e-16	8.19961e-17
Ce160	0	0
Pr139	0	0
Pr140	0	0
Pr141	4.68967e-13	3.00139e-13
Pr142	2.31484e-11	1.4815e-11
Pr142m	2.31484e-11	1.4815e-11
Pr143	4.49968e-9	2.8798e-9
Pr144	1.4299e-8	9.15135e-9
Pr144m	1.27991e-7	8.19142e-8
Pr145	3.32976e-6	2.13105e-6
Pr146	3.62374e-5	2.3192e-5
Pr147	0.003595	0.002301
Pr148	3.88608e-4	2.48709e-4
Pr148m	3.88608e-4	2.48709e-4
Pr149	0.002968	9.49811e-4
Pr150	0.002183	0.001397
Pr151	0.002386	0.001527
Pr152	0.001026	6.56344e-4
Pr153	3.67444e-4	2.35164e-4
Pr154	5.02065e-5	3.21321e-5
Pr155	6.72952e-6	4.3069e-6
Pr156	4.06971e-7	2.60462e-7
Pr157	1.64988e-8	1.05593e-8
Pr158	3.74973e-10	2.39983e-10
Pr159	4.87953e-12	3.1229e-12
Pr160	2.8198e-14	1.80467e-14
Pr161	7.12816e-17	4.56202e-17
Pr162	2.96062e-19	1.8948e-19
Nd140	0	0
Nd141	0	0
Nd142	0	0
Nd143	4.79966e-14	3.07178e-14
Nd144	9.56932e-11	1.05263e-11
Nd145	5.54961e-10	3.55175e-10
Nd146	3.18977e-8	2.04146e-8
Nd147	6.71953e-7	4.3005e-7
Nd148	9.9293e-6	6.35475e-6
Nd149	6.80752e-5	4.35681e-5
Nd150	3.27227e-4	2.09425e-4
Nd151	7.95114e-4	5.08873e-4
Nd152	0.00141	6.34428e-4
Nd153	0.001109	4.99262e-4
Nd154	5.80219e-4	3.7134e-4
Nd155	1.75378e-4	1.12242e-4
Nd156	4.70167e-5	3.00907e-5
Nd157	4.84966e-6	3.10378e-6
Nd158	5.18963e-7	3.32137e-7
Nd159	1.76987e-8	1.13272e-8
Nd160	5.03964e-10	3.22537e-10
Nd161	6.15949e-12	3.94208e-12
Nd162	3.47972e-14	2.22702e-14
Nd163	0	0
Nd164	0	0
Pm141	0	0
Pm143	0	0
Pm144	0	0
Pm145	0	0
Pm146	4.49968e-12	2.8798e-12
Pm147	2.48982e-11	1.59349e-11
Pm148	4.44969e-11	2.8478e-11
Pm148m	8.09943e-11	5.18363e-11
Pm149	3.86973e-8	2.47662e-8
Pm150	2.99979e-7	1.91986e-7
Pm151	6.41955e-6	4.10851e-6
Pm152	9.27934e-6	5.93878e-6
Pm152m	9.27934e-6	5.93878e-6
Pm152n	9.27934e-6	5.93878e-6
Pm153	8.80038e-5	5.63224e-5
Pm154	5.41362e-5	3.46472e-5
Pm154m	5.41362e-5	3.46472e-5
Pm155	1.26091e-4	8.06983e-5
Pm156	7.0635e-5	4.52064e-5
Pm157	2.93379e-5	1.87763e-5
Pm158	7.0595e-6	4.51808e-6
Pm159	1.05993e-6	6.78352e-7
Pm160	7.54947e-8	4.83166e-8
Pm161	4.39969e-9	2.8158e-9
Pm162	6.79952e-11	4.35169e-11
Pm163	1.81987e-12	1.16472e-12
Pm164	1.65988e-14	1.06232e-14
Pm165	0	0
Pm166	5.47035e-19	3.50102e-19
Sm143	0	0
Sm143m	0	0
Sm144	0	0
Sm145	0	0
Sm146	0	0
Sm147	0	0
Sm148	1.63988e-14	1.04953e-14
Sm149	1.70988e-12	1.09432e-12
Sm150	1.21991e-10	7.80745e-11
Sm151	4.74966e-9	3.03979e-9
Sm152	9.64932e-8	6.17556e-8
Sm153	8.00943e-7	5.12604e-7
Sm154	4.72967e-6	3.02699e-6
Sm155	1.30991e-5	8.38341e-6
Sm156	3.03079e-5	1.9397e-5
Sm157	2.66681e-5	1.70676e-5
Sm158	2.39783e-5	1.53461e-5
Sm159	7.41948e-6	4.74846e-6
Sm160	2.10985e-6	1.3503e-6
Sm161	2.8298e-7	1.81107e-7
Sm162	2.02986e-8	1.29911e-8
Sm163	1.3699e-9	8.76738e-10
Sm164	6.03957e-11	3.86533e-11
Sm165	2.54982e-12	1.63188e-12
Sm166	6.42949e-14	4.11487e-14
Sm167	0	0
Sm168	0	0
Sm170	0	0
Eu147	0	0
Eu149	0	0
Eu151	2.48982e-12	7.96744e-13
Eu152	9.06603e-13	5.80226e-13
Eu152m	9.06603e-13	5.80226e-13
Eu152n	9.06603e-13	5.80226e-13
Eu153	2.32984e-9	7.45547e-10
Eu154	9.69931e-10	6.20756e-10
Eu154m	9.69931e-10	6.20756e-10
Eu155	2.62981e-8	1.68308e-8
Eu156	1.61989e-7	1.03673e-7
Eu157	6.34955e-7	4.06371e-7
Eu158	1.27991e-6	8.19142e-7
Eu159	1.55989e-6	9.98329e-7
Eu160	9.02936e-7	5.77879e-7
Eu161	4.53968e-7	2.90539e-7
Eu162	6.98951e-8	4.47328e-8
Eu163	1.93986e-8	1.24151e-8
Eu164	2.00986e-9	1.28631e-9
Eu165	3.86973e-10	2.47662e-10
Eu166	2.49982e-11	1.59989e-11
Eu167	2.23984e-12	1.4335e-12
Eu168	2.8498e-14	1.82387e-14
Eu169	0	0
Eu170	0	0
Gd147	0	0
Gd149	0	0
Gd151	0	0
Gd152	0	0
Gd153	0	0
Gd154	1.11992e-13	7.16749e-14
Gd155	4.07971e-12	2.61102e-12
Gd156	1.4299e-10	9.15135e-11
Gd157	1.4799e-9	9.47133e-10
Gd158	1.4799e-8	9.47133e-9
Gd159	3.70974e-8	2.37423e-8
Gd160	1.00993e-7	6.46354e-8
Gd161	1.10992e-7	7.1035e-8
Gd162	6.78952e-8	4.34529e-8
Gd163	3.80973e-8	2.43823e-8
Gd164	1.48989e-8	9.53533e-9
Gd165	6.13957e-9	3.92932e-9
Gd166	1.65988e-9	1.06232e-9
Gd167	3.67974e-10	2.35503e-10
Gd168	2.17985e-11	1.3951e-11
Gd169	1.18992e-12	7.61546e-13
Gd170	2.67981e-14	1.71508e-14
Gd171	0	0
Gd172	0	0
Tb151	0	0
Tb153	0	0
Tb155	0	0
Tb156	0	0
Tb156m	0	0
Tb157	4.92965e-14	3.15498e-14
Tb158	1.19992e-12	7.67946e-13
Tb158m	1.32991e-13	8.5114e-14
Tb159	1.69988e-11	1.08792e-11
Tb160	2.8398e-10	1.81747e-10
Tb161	5.95958e-10	3.81413e-10
Tb162	4.51968e-10	2.8926e-10
Tb162m	4.51968e-10	2.8926e-10
Tb163	2.13985e-9	1.3695e-9
Tb164	1.79987e-9	1.15192e-9
Tb165	2.8098e-9	1.79827e-9
Tb166	1.53989e-9	9.8553e-10
Tb167	1.33991e-9	8.57539e-10
Tb168	1.72988e-10	1.10712e-10
Tb169	4.06971e-11	2.60462e-11
Tb170	2.23984e-12	1.4335e-12
Tb171	2.91979e-13	1.86867e-13
Tb172	1.04993e-14	6.71953e-15
Dy155	0	0
Dy156	0	0
Dy157	0	0
Dy158	0	0
Dy159	0	0
Dy160	1.92986e-14	1.23511e-14
Dy161	2.50982e-13	1.60629e-13
Dy162	2.02986e-12	1.29911e-12
Dy163	1.23991e-11	7.93544e-12
Dy164	4.77966e-11	3.05898e-11
Dy165	1.52989e-10	9.79131e-11
Dy165m	2.28984e-11	1.4655e-11
Dy166	3.97972e-10	2.54702e-10
Dy167	7.50947e-10	4.80606e-10
Dy168	3.63974e-10	2.32944e-10
Dy169	1.73988e-10	1.11352e-10
Dy170	3.72974e-11	2.38703e-11
Dy171	1.08992e-11	6.97551e-12
Dy172	1.76987e-12	1.13272e-12
Ho159	0	0
Ho159m	0	0
Ho161	0	0
Ho161m	0	0
Ho162	0	0
Ho162m	0	0
Ho163	0	0
Ho163m	0	0
Ho164	0	0
Ho164m	0	0
Ho165	2.04986e-13	1.31191e-13
Ho166	4.02972e-13	2.57902e-13
Ho166m	9.40933e-13	6.02197e-13
Ho167	1.02993e-11	6.59153e-12
Ho168	1.15992e-11	7.42348e-12
Ho169	2.22984e-11	1.4271e-11
Ho170	4.92965e-12	3.15498e-12
Ho170m	4.92965e-12	3.15498e-12
Ho171	1.06992e-11	6.84752e-12
Ho172	3.68974e-12	2.36143e-12
Er161	0	0
Er162	0	0
Er163	0	0
Er164	0	0
Er165	0	0
Er166	0	0
Er167	1.09992e-14	7.0395e-15
Er167m	0	0
Er168	6.78952e-14	4.34529e-14
Er169	3.26977e-13	2.09265e-13
Er170	6.41955e-13	4.10851e-13
Er171	1.57989e-12	1.01113e-12
Er172	2.19984e-12	1.4079e-12
Tm165	0	0
Tm166	0	0
Tm167	0	0
Tm168	0	0
Tm169	0	0
Tm170	0	0
Tm171	0	0
Tm172	1.67988e-14	1.07512e-14
Yb166	0	0
Yb167	0	0
Yb168	0	0
Yb169	0	0
Yb169m	0	0
Yb170	0	0
Yb171	0	0
Yb172	0	0
Lu169	0	0
Lu169m	0	0
Lu171	0	0
Lu171m	0	0
Lu172	0	0
Lu172m	0	0
Hf171	0	0
Hf172	0	0
